gaul_adm2,adm2_name,gaul_adm1,adm1_name
9416,Santa Izabel Do Oeste,680,Parana
9417,Santa Lucia,680,Parana
9418,Santa Maria Do Oeste,680,Parana
9419,Santa Mariana,680,Parana
9420,Santa Monica,680,Parana
9421,Santa Tereza Do Oeste,680,Parana
9422,Santa Terezinha De Itaipu,680,Parana
9423,Santana Do Itarare,680,Parana
9424,Santo Antonio Da Platina,680,Parana
9425,Santo Antonio Do Caiua,680,Parana
9426,Santo Antonio Do Paraiso,680,Parana
9427,Santo Antonio Do Sudoeste,680,Parana
9428,Santo Inacio,680,Parana
9429,Sao Carlos Do Ivai,680,Parana
9430,Sao Jeronimo Da Serra,680,Parana
9431,Sao Joao,680,Parana
9432,Sao Joao Do Caiua,680,Parana
9433,Sao Joao Do Ivai,680,Parana
9434,Sao Joao Do Triunfo,680,Parana
9435,Sao Jorge D'oeste,680,Parana
9436,Sao Jorge Do Ivai,680,Parana
9437,Sao Jorge Do Patrocinio,680,Parana
9438,Sao Jose Da Boa Vista,680,Parana
9439,Sao Jose Das Palmeiras,680,Parana
9440,Sao Jose Dos Pinhais,680,Parana
9441,Sao Manoel Do Parana,680,Parana
9442,Sao Mateus Do Sul,680,Parana
9443,Sao Miguel Do Iguacu,680,Parana
9444,Sao Pedro Do Iguacu,680,Parana
9445,Sao Pedro Do Ivai,680,Parana
9446,Sao Pedro Do Parana,680,Parana
9447,Sao Sebastiao Da Amoreira,680,Parana
9448,Sao Tome,680,Parana
9449,Sapopema,680,Parana
9450,Sarandi,680,Parana
9451,Saudade Do Iguacu,680,Parana
9452,Senges,680,Parana
9453,Serranopolis Do Iguacu,680,Parana
9454,Sertaneja,680,Parana
9455,Sertanopolis,680,Parana
9456,Siqueira Campos,680,Parana
9457,Sulina,680,Parana
9458,Tamarana,680,Parana
9459,Tamboara,680,Parana
9460,Tapejara,680,Parana
9461,Tapira,680,Parana
9462,Teixeira Soares,680,Parana
9463,Telemaco Borba,680,Parana
9464,Terra Boa,680,Parana
9465,Terra Rica,680,Parana
9466,Terra Roxa,680,Parana
9467,Tibagi,680,Parana
9468,Tijucas Do Sul,680,Parana
9469,Toledo,680,Parana
9470,Tomazina,680,Parana
9471,Tres Barras Do Parana,680,Parana
9472,Tunas Do Parana,680,Parana
9473,Tuneiras Do Oeste,680,Parana
9474,Tupassi,680,Parana
9475,Turvo,680,Parana
9476,Ubirata,680,Parana
9477,Umuarama,680,Parana
9478,Uniao Da Vitoria,680,Parana
9479,Uniflor,680,Parana
9480,Urai,680,Parana
9481,Ventania,680,Parana
9482,Vera Cruz Do Oeste,680,Parana
9483,Vere,680,Parana
9484,Vila Alta,680,Parana
9485,Virmond,680,Parana
9486,Vitorino,680,Parana
9487,Wenceslau Braz,680,Parana
9488,Xambre,680,Parana
9489,Abreu E Lima,681,Pernambuco
9490,Afogados Da Ingazeira,681,Pernambuco
9491,Afranio,681,Pernambuco
9492,Agrestina,681,Pernambuco
9493,Agua Preta,681,Pernambuco
9494,Aguas Belas,681,Pernambuco
9495,Alagoinha,681,Pernambuco
9496,Alianca,681,Pernambuco
9497,Altinho,681,Pernambuco
9498,Amaraji,681,Pernambuco
9499,Angelim,681,Pernambuco
9500,Aracoiaba,681,Pernambuco
9501,Araripina,681,Pernambuco
9502,Arcoverde,681,Pernambuco
9503,Barra De Guabiraba,681,Pernambuco
9504,Barreiros,681,Pernambuco
9505,Belem De Maria,681,Pernambuco
9506,Belem De Sao Francisco,681,Pernambuco
9507,Belo Jardim,681,Pernambuco
9508,Betania,681,Pernambuco
9509,Bezerros,681,Pernambuco
9510,Bodoco,681,Pernambuco
9511,Bom Conselho,681,Pernambuco
9512,Bom Jardim,681,Pernambuco
9513,Bonito,681,Pernambuco
9514,Brejao,681,Pernambuco
9515,Brejinho,681,Pernambuco
9516,Brejo Da Madre De Deus,681,Pernambuco
9517,Buenos Aires,681,Pernambuco
9518,Buique,681,Pernambuco
9519,Cabo De Santo Agostinho,681,Pernambuco
9520,Cabrobo,681,Pernambuco
9521,Cachoeirinha,681,Pernambuco
9522,Caetes,681,Pernambuco
9523,Calcado,681,Pernambuco
9524,Calumbi,681,Pernambuco
9525,Camaragibe,681,Pernambuco
9526,Camocim De Sao Felix,681,Pernambuco
9527,Camutanga,681,Pernambuco
9528,Canhotinho,681,Pernambuco
9529,Capoeiras,681,Pernambuco
9530,Carnaiba,681,Pernambuco
9531,Carnaubeira Da Penha,681,Pernambuco
9532,Carpina,681,Pernambuco
9533,Caruaru,681,Pernambuco
9534,Casinhas,681,Pernambuco
9535,Catende,681,Pernambuco
9536,Cedro,681,Pernambuco
9537,Cha De Alegria,681,Pernambuco
9538,Cha Grande,681,Pernambuco
9539,Condado,681,Pernambuco
9540,Correntes,681,Pernambuco
9541,Cortes,681,Pernambuco
9542,Cumaru,681,Pernambuco
9543,Cupira,681,Pernambuco
9544,Custodia,681,Pernambuco
9545,Dormentes,681,Pernambuco
9546,Escada,681,Pernambuco
9547,Exu,681,Pernambuco
9548,Feira Nova,681,Pernambuco
9549,Fernando De Noronha,681,Pernambuco
9550,Ferreiros,681,Pernambuco
9551,Flores,681,Pernambuco
9552,Floresta,681,Pernambuco
9553,Frei Miguelinho,681,Pernambuco
9554,Gameleira,681,Pernambuco
9555,Garanhuns,681,Pernambuco
9556,Gloria Do Goita,681,Pernambuco
9557,Goiana,681,Pernambuco
9558,Granito,681,Pernambuco
9559,Gravata,681,Pernambuco
9560,Iati,681,Pernambuco
9561,Ibimirim,681,Pernambuco
9562,Ibirajuba,681,Pernambuco
9563,Igarassu,681,Pernambuco
9564,Iguaraci,681,Pernambuco
9565,Inaja,681,Pernambuco
9566,Ingazeira,681,Pernambuco
9567,Ipojuca,681,Pernambuco
9568,Ipubi,681,Pernambuco
9569,Itacuruba,681,Pernambuco
9570,Itaiba,681,Pernambuco
9571,Ilha De Itamaraca,681,Pernambuco
9572,Itambe,681,Pernambuco
9573,Itapetim,681,Pernambuco
9574,Itapissuma,681,Pernambuco
9575,Itaquitinga,681,Pernambuco
9576,Jaboatao Dos Guararapes,681,Pernambuco
9577,Jaqueira,681,Pernambuco
9578,Jatauba,681,Pernambuco
9579,Jatoba,681,Pernambuco
9580,Joao Alfredo,681,Pernambuco
9581,Joaquim Nabuco,681,Pernambuco
9582,Jucati,681,Pernambuco
9583,Jupi,681,Pernambuco
9584,Jurema,681,Pernambuco
9585,Lagoa Do Carro,681,Pernambuco
9586,Lagoa Do Itaenga,681,Pernambuco
9587,Lagoa Do Ouro,681,Pernambuco
9588,Lagoa Dos Gatos,681,Pernambuco
9589,Lagoa Grande,681,Pernambuco
9590,Lajedo,681,Pernambuco
9591,Limoeiro,681,Pernambuco
9592,Macaparana,681,Pernambuco
9593,Machados,681,Pernambuco
9594,Manari,681,Pernambuco
9595,Maraial,681,Pernambuco
9596,Mirandiba,681,Pernambuco
9597,Moreilandia,681,Pernambuco
9598,Moreno,681,Pernambuco
9599,Nazare Da Mata,681,Pernambuco
9600,Olinda,681,Pernambuco
9601,Orobo,681,Pernambuco
9602,Oroco,681,Pernambuco
9603,Ouricuri,681,Pernambuco
9604,Palmares,681,Pernambuco
9605,Palmeirina,681,Pernambuco
9606,Panelas,681,Pernambuco
9607,Paranatama,681,Pernambuco
9608,Parnamirim,681,Pernambuco
9609,Passira,681,Pernambuco
9610,Paudalho,681,Pernambuco
9611,Paulista,681,Pernambuco
9612,Pedra,681,Pernambuco
9613,Pesqueira,681,Pernambuco
9614,Petrolandia,681,Pernambuco
9615,Petrolina,681,Pernambuco
9616,Pocao,681,Pernambuco
9617,Pombos,681,Pernambuco
9618,Primavera,681,Pernambuco
9619,Quipapa,681,Pernambuco
9620,Quixaba,681,Pernambuco
9621,Recife,681,Pernambuco
9622,Riacho Das Almas,681,Pernambuco
9623,Ribeirao,681,Pernambuco
9624,Rio Formoso,681,Pernambuco
9625,Saire,681,Pernambuco
9626,Salgadinho,681,Pernambuco
9627,Salgueiro,681,Pernambuco
9628,Saloa,681,Pernambuco
9629,Sanharo,681,Pernambuco
9630,Santa Cruz,681,Pernambuco
9631,Santa Cruz Da Baixa Verde,681,Pernambuco
9632,Santa Cruz Do Capibaribe,681,Pernambuco
9633,Santa Filomena,681,Pernambuco
9634,Santa Maria Da Boa Vista,681,Pernambuco
9635,Santa Maria Do Cambuca,681,Pernambuco
9636,Santa Terezinha,681,Pernambuco
9637,Sao Benedito Do Sul,681,Pernambuco
9638,Sao Bento Do Una,681,Pernambuco
9639,Sao Caitano,681,Pernambuco
9640,Sao Joao,681,Pernambuco
9641,Sao Joaquim Do Monte,681,Pernambuco
9642,Sao Jose Da Coroa Grande,681,Pernambuco
9643,Sao Jose Do Belmonte,681,Pernambuco
9644,Sao Jose Do Egito,681,Pernambuco
9645,Sao Lourenco Da Mata,681,Pernambuco
9646,Sao Vicente Ferrer,681,Pernambuco
9647,Serra Talhada,681,Pernambuco
9648,Serrita,681,Pernambuco
9649,Sertania,681,Pernambuco
9650,Sirinhaem,681,Pernambuco
9651,Solidao,681,Pernambuco
9652,Surubim,681,Pernambuco
9653,Tabira,681,Pernambuco
9654,Tacaimbo,681,Pernambuco
9655,Tacaratu,681,Pernambuco
9656,Tamandare,681,Pernambuco
9657,Taquaritinga Do Norte,681,Pernambuco
9658,Terezinha,681,Pernambuco
9659,Terra Nova,681,Pernambuco
9660,Timbauba,681,Pernambuco
9661,Toritama,681,Pernambuco
9662,Tracunhaem,681,Pernambuco
9663,Trindade,681,Pernambuco
9664,Triunfo,681,Pernambuco
9665,Tupanatinga,681,Pernambuco
9666,Tuparetama,681,Pernambuco
9667,Venturosa,681,Pernambuco
9668,Verdejante,681,Pernambuco
9669,Vertente Do Lerio,681,Pernambuco
9670,Vertentes,681,Pernambuco
9671,Vicencia,681,Pernambuco
9672,Vitoria De Santo Antao,681,Pernambuco
9673,Xexeu,681,Pernambuco
9674,Acaua,682,Piaui
9675,Agricolandia,682,Piaui
9676,Agua Branca,682,Piaui
9677,Alagoinha Do Piaui,682,Piaui
9678,Alegrete Do Piaui,682,Piaui
9679,Alto Longa,682,Piaui
9680,Altos,682,Piaui
9681,Alvorada Do Gurgueia,682,Piaui
9682,Amarante,682,Piaui
9683,Angical Do Piaui,682,Piaui
9684,Anisio De Abreu,682,Piaui
9685,Antonio Almeida,682,Piaui
9686,Aroazes,682,Piaui
9687,Arraial,682,Piaui
9688,Assuncao Do Piaui,682,Piaui
9689,Avelino Lopes,682,Piaui
9690,Baixa Grande Do Ribeiro,682,Piaui
9691,Barra D'alcantara,682,Piaui
9692,Barras,682,Piaui
9693,Barreiras Do Piaui,682,Piaui
9694,Barro Duro,682,Piaui
9695,Batalha,682,Piaui
9696,Bela Vista Do Piaui,682,Piaui
9697,Belem Do Piaui,682,Piaui
9698,Beneditinos,682,Piaui
9699,Bertolinia,682,Piaui
9700,Betania Do Piaui,682,Piaui
9701,Boa Hora,682,Piaui
9702,Bocaina,682,Piaui
9703,Bom Jesus,682,Piaui
9704,Bom Principio Do Piaui,682,Piaui
9705,Bonfim Do Piaui,682,Piaui
9706,Boqueirao Do Piaui,682,Piaui
9707,Brasileira,682,Piaui
9708,Brejo Do Piaui,682,Piaui
9709,Buriti Dos Lopes,682,Piaui
9710,Buriti Dos Montes,682,Piaui
9711,Cabeceiras Do Piaui,682,Piaui
9712,Cajazeiras Do Piaui,682,Piaui
9713,Cajueiro Da Praia,682,Piaui
9714,Caldeirao Grande Do Piaui,682,Piaui
9715,Campinas Do Piaui,682,Piaui
9716,Campo Alegre Do Fidalgo,682,Piaui
9717,Campo Grande Do Piaui,682,Piaui
9718,Campo Largo Do Piaui,682,Piaui
9719,Campo Maior,682,Piaui
9720,Canavieira,682,Piaui
9721,Canto Do Buriti,682,Piaui
9722,Capitao De Campos,682,Piaui
9723,Capitao Gervasio Oliveira,682,Piaui
9724,Caracol,682,Piaui
9725,Caraubas Do Piaui,682,Piaui
9726,Caridade Do Piaui,682,Piaui
9727,Castelo Do Piaui,682,Piaui
9728,Caxingo,682,Piaui
9729,Cocal,682,Piaui
9730,Cocal De Telha,682,Piaui
9731,Cocal Dos Alves,682,Piaui
9732,Coivaras,682,Piaui
9733,Colonia Do Gurgueia,682,Piaui
9734,Colonia Do Piaui,682,Piaui
9735,Conceicao Do Caninde,682,Piaui
9736,Coronel Jose Dias,682,Piaui
9737,Corrente,682,Piaui
9738,Cristalandia Do Piaui,682,Piaui
9739,Cristino Castro,682,Piaui
9740,Curimata,682,Piaui
9741,Currais,682,Piaui
9742,Curral Novo Do Piaui,682,Piaui
9743,Curralinhos,682,Piaui
9744,Demerval Lobao,682,Piaui
9745,Dirceu Arcoverde,682,Piaui
9746,Dom Expedito Lopes,682,Piaui
9747,Dom Inocencio,682,Piaui
9748,Domingos Mourao,682,Piaui
9749,Elesbao Veloso,682,Piaui
9750,Eliseu Martins,682,Piaui
9751,Esperantina,682,Piaui
9752,Fartura Do Piaui,682,Piaui
9753,Flores Do Piaui,682,Piaui
9754,Floresta Do Piaui,682,Piaui
9755,Floriano,682,Piaui
9756,Francinopolis,682,Piaui
9757,Francisco Ayres,682,Piaui
9758,Francisco Macedo,682,Piaui
9759,Francisco Santos,682,Piaui
9760,Fronteiras,682,Piaui
9761,Geminiano,682,Piaui
9762,Gilbues,682,Piaui
9763,Guadalupe,682,Piaui
9764,Guaribas,682,Piaui
9765,Hugo Napoleao,682,Piaui
9766,Ilha Grande,682,Piaui
9767,Inhuma,682,Piaui
9768,Ipiranga Do Piaui,682,Piaui
9769,Isaias Coelho,682,Piaui
9770,Itainopolis,682,Piaui
9771,Itaueira,682,Piaui
9772,Jacobina Do Piaui,682,Piaui
9773,Jaicos,682,Piaui
9774,Jardim Do Mulato,682,Piaui
9775,Jatoba Do Piaui,682,Piaui
9776,Jerumenha,682,Piaui
9777,Joao Costa,682,Piaui
9778,Joaquim Pires,682,Piaui
9779,Joca Marques,682,Piaui
9780,Jose De Freitas,682,Piaui
9781,Juazeiro Do Piaui,682,Piaui
9782,Julio Borges,682,Piaui
9783,Jurema,682,Piaui
9784,Lagoa Alegre,682,Piaui
9785,Lagoa De Sao Francisco,682,Piaui
9786,Lagoa Do Barro Do Piaui,682,Piaui
9787,Lagoa Do Piaui,682,Piaui
9788,Lagoa Do Sitio,682,Piaui
9789,Lagoinha Do Piaui,682,Piaui
9790,Landri Sales,682,Piaui
9791,Luis Correia,682,Piaui
9792,Luzilandia,682,Piaui
9793,Madeiro,682,Piaui
9794,Manoel Emidio,682,Piaui
9795,Marcolandia,682,Piaui
9796,Marcos Parente,682,Piaui
9797,Massape Do Piaui,682,Piaui
9798,Matias Olimpio,682,Piaui
9799,Miguel Alves,682,Piaui
9800,Miguel Leao,682,Piaui
9801,Milton Brandao,682,Piaui
9802,Monsenhor Gil,682,Piaui
9803,Monsenhor Hipolito,682,Piaui
9804,Monte Alegre Do Piaui,682,Piaui
9805,Morro Cabeca No Tempo,682,Piaui
9806,Morro Do Chapeu Do Piaui,682,Piaui
9807,Murici Dos Portelas,682,Piaui
9808,Nazare Do Piaui,682,Piaui
9809,Nossa Senhora De Nazare,682,Piaui
9810,Nossa Senhora Dos Remedios,682,Piaui
9811,Novo Oriente Do Piaui,682,Piaui
9812,Novo Santo Antonio,682,Piaui
9813,Oeiras,682,Piaui
9814,Olho D'agua Do Piaui,682,Piaui
9815,Padre Marcos,682,Piaui
9816,Paes Landim,682,Piaui
9817,Pajeu Do Piaui,682,Piaui
9818,Palmeira Do Piaui,682,Piaui
9819,Palmeirais,682,Piaui
9820,Paqueta,682,Piaui
9821,Parnagua,682,Piaui
9822,Parnaiba,682,Piaui
9823,Passagem Franca Do Piaui,682,Piaui
9824,Patos Do Piaui,682,Piaui
9825,Paulistana,682,Piaui
9826,Pavussu,682,Piaui
9827,Pedro Ii,682,Piaui
9828,Pedro Laurentino,682,Piaui
9829,Petronio Portela,682,Piaui
9830,Picos,682,Piaui
9831,Pimenteiras,682,Piaui
9832,Pio Ix,682,Piaui
9833,Piracuruca,682,Piaui
9834,Piripiri,682,Piaui
9835,Porto,682,Piaui
9836,Porto Alegre Do Piaui,682,Piaui
9837,Prata Do Piaui,682,Piaui
9838,Queimada Nova,682,Piaui
9839,Redencao Do Gurgueia,682,Piaui
9840,Regeneracao,682,Piaui
9841,Riacho Frio,682,Piaui
9842,Ribeira Do Piaui,682,Piaui
9843,Ribeiro Goncalves,682,Piaui
9844,Rio Grande Do Piaui,682,Piaui
9845,Santa Cruz Do Piaui,682,Piaui
9846,Santa Cruz Dos Milagres,682,Piaui
9847,Santa Filomena,682,Piaui
9848,Santa Luz,682,Piaui
9849,Santa Rosa Do Piaui,682,Piaui
9850,Santana Do Piaui,682,Piaui
9851,Santo Antonio De Lisboa,682,Piaui
9852,Santo Antonio Dos Milagres,682,Piaui
9853,Santo Inacio Do Piaui,682,Piaui
9854,Sao Braz Do Piaui,682,Piaui
9855,Sao Felix Do Piaui,682,Piaui
9856,Sao Francisco De Assis Do Piaui,682,Piaui
9857,Sao Francisco Do Piaui,682,Piaui
9858,Sao Goncalo Do Gurgueia,682,Piaui
9859,Sao Goncalo Do Piaui,682,Piaui
9860,Sao Joao Da Canabrava,682,Piaui
9861,Sao Joao Da Fronteira,682,Piaui
9862,Sao Joao Da Serra,682,Piaui
9863,Sao Joao Da Varjota,682,Piaui
9864,Sao Joao Do Arraial,682,Piaui
9865,Sao Joao Do Piaui,682,Piaui
9866,Sao Jose Do Divino,682,Piaui
9867,Sao Jose Do Peixe,682,Piaui
9868,Sao Jose Do Piaui,682,Piaui
9869,Sao Juliao,682,Piaui
9870,Sao Lourenco Do Piaui,682,Piaui
9871,Sao Luis Do Piaui,682,Piaui
9872,Sao Miguel Da Baixa Grande,682,Piaui
9873,Sao Miguel Do Fidalgo,682,Piaui
9874,Sao Miguel Do Tapuio,682,Piaui
9875,Sao Pedro Do Piaui,682,Piaui
9876,Sao Raimundo Nonato,682,Piaui
9877,Sebastiao Barros,682,Piaui
9878,Sebastiao Leal,682,Piaui
9879,Sigefredo Pacheco,682,Piaui
9880,Simoes,682,Piaui
9881,Simplicio Mendes,682,Piaui
9882,Socorro Do Piaui,682,Piaui
9883,Sussuapara,682,Piaui
9884,Tamboril Do Piaui,682,Piaui
9885,Tanque Do Piaui,682,Piaui
9886,Teresina,682,Piaui
9887,Uniao,682,Piaui
9888,Urucui,682,Piaui
9889,Valenca Do Piaui,682,Piaui
9890,Varzea Branca,682,Piaui
9891,Varzea Grande,682,Piaui
9892,Vera Mendes,682,Piaui
9893,Vila Nova Do Piaui,682,Piaui
9894,Wall Ferraz,682,Piaui
9895,Angra Dos Reis,683,Rio De Janeiro
9896,Aperibe,683,Rio De Janeiro
9897,Araruama,683,Rio De Janeiro
9898,Areal,683,Rio De Janeiro
9899,Armacao De Buzios,683,Rio De Janeiro
9900,Arraial Do Cabo,683,Rio De Janeiro
9901,Barra Do Pirai,683,Rio De Janeiro
9902,Barra Mansa,683,Rio De Janeiro
9903,Belford Roxo,683,Rio De Janeiro
9904,Bom Jardim,683,Rio De Janeiro
9905,Bom Jesus Do Itabapoana,683,Rio De Janeiro
9906,Cabo Frio,683,Rio De Janeiro
9907,Cachoeiras De Macacu,683,Rio De Janeiro
9908,Cambuci,683,Rio De Janeiro
9909,Campos Dos Goytacazes,683,Rio De Janeiro
9910,Cantagalo,683,Rio De Janeiro
9911,Carapebus,683,Rio De Janeiro
9912,Cardoso Moreira,683,Rio De Janeiro
9913,Carmo,683,Rio De Janeiro
9914,Casimiro De Abreu,683,Rio De Janeiro
9915,Comendador Levy Gasparian,683,Rio De Janeiro
9916,Conceicao De Macabu,683,Rio De Janeiro
9917,Cordeiro,683,Rio De Janeiro
9918,Duas Barras,683,Rio De Janeiro
9919,Duque De Caxias,683,Rio De Janeiro
9920,Engenheiro Paulo De Frontin,683,Rio De Janeiro
9921,Guapimirim,683,Rio De Janeiro
9922,Iguaba Grande,683,Rio De Janeiro
9923,Itaborai,683,Rio De Janeiro
9924,Itaguai,683,Rio De Janeiro
9925,Italva,683,Rio De Janeiro
9926,Itaocara,683,Rio De Janeiro
9927,Itaperuna,683,Rio De Janeiro
9928,Itatiaia,683,Rio De Janeiro
9929,Japeri,683,Rio De Janeiro
9930,Laje Do Muriae,683,Rio De Janeiro
9931,Macae,683,Rio De Janeiro
9932,Macuco,683,Rio De Janeiro
9933,Mage,683,Rio De Janeiro
9934,Mangaratiba,683,Rio De Janeiro
9935,Marica,683,Rio De Janeiro
9936,Mendes,683,Rio De Janeiro
9937,Miguel Pereira,683,Rio De Janeiro
9938,Miracema,683,Rio De Janeiro
9939,Natividade,683,Rio De Janeiro
9940,Nilopolis,683,Rio De Janeiro
9941,Niteroi,683,Rio De Janeiro
9942,Nova Friburgo,683,Rio De Janeiro
9943,Nova Iguacu,683,Rio De Janeiro
9944,Paracambi,683,Rio De Janeiro
9945,Paraiba Do Sul,683,Rio De Janeiro
9946,Parati,683,Rio De Janeiro
9947,Paty Do Alferes,683,Rio De Janeiro
9948,Petropolis,683,Rio De Janeiro
9949,Pinheiral,683,Rio De Janeiro
9950,Pirai,683,Rio De Janeiro
9951,Porciuncula,683,Rio De Janeiro
9952,Porto Real,683,Rio De Janeiro
9953,Quatis,683,Rio De Janeiro
9954,Queimados,683,Rio De Janeiro
9955,Quissama,683,Rio De Janeiro
9956,Resende,683,Rio De Janeiro
9957,Rio Bonito,683,Rio De Janeiro
9958,Rio Claro,683,Rio De Janeiro
9959,Rio Das Flores,683,Rio De Janeiro
9960,Rio Das Ostras,683,Rio De Janeiro
9961,Rio De Janeiro,683,Rio De Janeiro
9962,Santa Maria Madalena,683,Rio De Janeiro
9963,Santo Antonio De Padua,683,Rio De Janeiro
9964,Sao Fidelis,683,Rio De Janeiro
9965,Sao Francisco De Itabapoana,683,Rio De Janeiro
9966,Sao Goncalo,683,Rio De Janeiro
9967,Sao Joao Da Barra,683,Rio De Janeiro
9968,Sao Joao De Meriti,683,Rio De Janeiro
9969,Sao Jose De Uba,683,Rio De Janeiro
9970,Sao Jose Do Vale Do Rio Preto,683,Rio De Janeiro
9971,Sao Pedro Da Aldeia,683,Rio De Janeiro
9972,Sao Sebastiao Do Alto,683,Rio De Janeiro
9973,Sapucaia,683,Rio De Janeiro
9974,Saquarema,683,Rio De Janeiro
9975,Seropedica,683,Rio De Janeiro
9976,Silva Jardim,683,Rio De Janeiro
9977,Sumidouro,683,Rio De Janeiro
9978,Tangua,683,Rio De Janeiro
9979,Teresopolis,683,Rio De Janeiro
9980,Trajano De Morais,683,Rio De Janeiro
9981,Tres Rios,683,Rio De Janeiro
9982,Valenca,683,Rio De Janeiro
9983,Varre-sai,683,Rio De Janeiro
9984,Vassouras,683,Rio De Janeiro
9985,Volta Redonda,683,Rio De Janeiro
9986,Acari,684,Rio Grande Do Norte
9987,Acu,684,Rio Grande Do Norte
9988,Afonso Bezerra,684,Rio Grande Do Norte
9989,Agua Nova,684,Rio Grande Do Norte
9990,Alexandria,684,Rio Grande Do Norte
9991,Almino Afonso,684,Rio Grande Do Norte
9992,Alto Do Rodrigues,684,Rio Grande Do Norte
9993,Angicos,684,Rio Grande Do Norte
9994,Antonio Martins,684,Rio Grande Do Norte
9995,Apodi,684,Rio Grande Do Norte
9996,Areia Branca,684,Rio Grande Do Norte
9997,Ares,684,Rio Grande Do Norte
9998,Augusto Severo,684,Rio Grande Do Norte
9999,Baia Formosa,684,Rio Grande Do Norte
10000,Barauna,684,Rio Grande Do Norte
10001,Barcelona,684,Rio Grande Do Norte
10002,Bento Fernandes,684,Rio Grande Do Norte
10003,Bodo,684,Rio Grande Do Norte
10004,Bom Jesus,684,Rio Grande Do Norte
10005,Brejinho,684,Rio Grande Do Norte
10006,Caicara Do Norte,684,Rio Grande Do Norte
10007,Caicara Do Rio Do Vento,684,Rio Grande Do Norte
10008,Caico,684,Rio Grande Do Norte
10009,Campo Redondo,684,Rio Grande Do Norte
10010,Canguaretama,684,Rio Grande Do Norte
10011,Caraubas,684,Rio Grande Do Norte
10012,Carnauba Dos Dantas,684,Rio Grande Do Norte
10013,Carnaubais,684,Rio Grande Do Norte
10014,Ceara-mirim,684,Rio Grande Do Norte
10015,Cerro Cora,684,Rio Grande Do Norte
10016,Coronel Ezequiel,684,Rio Grande Do Norte
10017,Coronel Joao Pessoa,684,Rio Grande Do Norte
10018,Cruzeta,684,Rio Grande Do Norte
10019,Currais Novos,684,Rio Grande Do Norte
10020,Doutor Severiano,684,Rio Grande Do Norte
10021,Encanto,684,Rio Grande Do Norte
10022,Equador,684,Rio Grande Do Norte
10023,Espirito Santo,684,Rio Grande Do Norte
10024,Extremoz,684,Rio Grande Do Norte
10025,Felipe Guerra,684,Rio Grande Do Norte
10026,Fernando Pedroza,684,Rio Grande Do Norte
10027,Florania,684,Rio Grande Do Norte
10028,Francisco Dantas,684,Rio Grande Do Norte
10029,Frutuoso Gomes,684,Rio Grande Do Norte
10030,Galinhos,684,Rio Grande Do Norte
10031,Goianinha,684,Rio Grande Do Norte
10032,Governador Dix-sept Rosado,684,Rio Grande Do Norte
10033,Grossos,684,Rio Grande Do Norte
10034,Guamare,684,Rio Grande Do Norte
10035,Ielmo Marinho,684,Rio Grande Do Norte
10036,Ipanguacu,684,Rio Grande Do Norte
10037,Ipueira,684,Rio Grande Do Norte
10038,Itaja,684,Rio Grande Do Norte
10039,Itau,684,Rio Grande Do Norte
10040,Jacana,684,Rio Grande Do Norte
10041,Jandaira,684,Rio Grande Do Norte
10042,Janduis,684,Rio Grande Do Norte
10043,Januario Cicco,684,Rio Grande Do Norte
10044,Japi,684,Rio Grande Do Norte
10045,Jardim De Angicos,684,Rio Grande Do Norte
10046,Jardim De Piranhas,684,Rio Grande Do Norte
10047,Jardim Do Serido,684,Rio Grande Do Norte
10048,Joao Camara,684,Rio Grande Do Norte
10049,Joao Dias,684,Rio Grande Do Norte
10050,Jose Da Penha,684,Rio Grande Do Norte
10051,Jucurutu,684,Rio Grande Do Norte
10052,Lagoa D'anta,684,Rio Grande Do Norte
10053,Lagoa De Pedras,684,Rio Grande Do Norte
10054,Lagoa De Velhos,684,Rio Grande Do Norte
10055,Lagoa Nova,684,Rio Grande Do Norte
10056,Lagoa Salgada,684,Rio Grande Do Norte
10057,Lajes,684,Rio Grande Do Norte
10058,Lajes Pintadas,684,Rio Grande Do Norte
10059,Lucrecia,684,Rio Grande Do Norte
10060,Luis Gomes,684,Rio Grande Do Norte
10061,Macaiba,684,Rio Grande Do Norte
10062,Macau,684,Rio Grande Do Norte
10063,Major Sales,684,Rio Grande Do Norte
10064,Marcelino Vieira,684,Rio Grande Do Norte
10065,Martins,684,Rio Grande Do Norte
10066,Maxaranguape,684,Rio Grande Do Norte
10067,Messias Targino,684,Rio Grande Do Norte
10068,Montanhas,684,Rio Grande Do Norte
10069,Monte Alegre,684,Rio Grande Do Norte
10070,Monte Das Gameleiras,684,Rio Grande Do Norte
10071,Mossoro,684,Rio Grande Do Norte
10072,Natal,684,Rio Grande Do Norte
10073,Nisia Floresta,684,Rio Grande Do Norte
10074,Nova Cruz,684,Rio Grande Do Norte
10075,Olho-d'agua Do Borges,684,Rio Grande Do Norte
10076,Ouro Branco,684,Rio Grande Do Norte
10077,Parana,684,Rio Grande Do Norte
10078,Parau,684,Rio Grande Do Norte
10079,Parazinho,684,Rio Grande Do Norte
10080,Parelhas,684,Rio Grande Do Norte
10081,Parnamirim,684,Rio Grande Do Norte
10082,Passa E Fica,684,Rio Grande Do Norte
10083,Passagem,684,Rio Grande Do Norte
10084,Patu,684,Rio Grande Do Norte
10085,Pau Dos Ferros,684,Rio Grande Do Norte
10086,Pedra Grande,684,Rio Grande Do Norte
10087,Pedra Preta,684,Rio Grande Do Norte
